date,evap_hs,error
3/31/16,1.297359805946381,0
4/1/16,1.16230616830712,0
4/2/16,1.2539178718273054,0
4/3/16,0.8988589195335652,0
4/4/16,0.5035882172702641,0
4/5/16,0.7526056962160472,0
4/6/16,1.3003715079684575,0
4/7/16,1.1199269894871609,0
4/8/16,0.8839245948878566,0
4/9/16,-0.09184811983325046,0
4/10/16,0.0621720908444707,0
4/11/16,0.6862313299557825,0
4/12/16,0.6213493964154944,0
4/13/16,0.6738307883979543,0
4/14/16,0.5449315315638179,0
4/15/16,2.0431798476446663,0
4/16/16,3.2297639221104095,0
4/17/16,2.761598980273358,0
4/18/16,1.626390061711549,0
4/19/16,1.4657030332431746,0
4/20/16,1.1506987121713264,0
4/21/16,0.7432136928433684,0
4/22/16,1.1318262520109692,0
4/23/16,3.2047173965950018,0
4/24/16,2.166088235043906,0
4/25/16,2.963670836142571,0
4/26/16,2.3101255684299167,0
4/27/16,1.384495608778165,0
4/28/16,1.4228119438194806,0
4/29/16,1.1432993750083082,0
4/30/16,1.2985624653139054,0
5/1/16,1.5005506356090696,0
5/2/16,1.2383178465416054,0
5/3/16,1.2042785038500612,0
5/4/16,1.5328064737497566,0
5/5/16,1.1969346304409085,0
5/6/16,2.3187883001277987,0
5/7/16,2.25605447615029,0
5/8/16,1.9405417489180081,0
5/9/16,2.229735476309739,0
5/10/16,1.9600958759068186,0
5/11/16,1.9429501635806674,0
5/12/16,2.1729377254798563,0
5/13/16,1.7616933945126505,0
5/14/16,1.3127758187792278,0
5/15/16,1.1064516395135429,0
5/16/16,2.2562581647158226,0
5/17/16,1.9332764990579066,0
5/18/16,1.3245402052605268,0
5/19/16,1.612680788977329,0
5/20/16,3.248374968176668,0
5/21/16,4.592459383707803,0
5/22/16,4.323706216316388,0
5/23/16,3.117393529258371,0
5/24/16,3.513349206758152,0
5/25/16,3.4098397507387705,0
5/26/16,3.737576766282758,0
5/27/16,2.8308030247933154,0
5/28/16,2.2758730866406056,0
5/29/16,2.5526090318865275,0
5/30/16,2.7469963576715335,0
5/31/16,2.3717670545152445,0
6/1/16,2.185820156192996,0
6/2/16,2.295477562460557,0
6/3/16,2.6282486818529063,0
6/4/16,1.8631351895445283,0
6/5/16,1.9095387204703345,0
6/6/16,2.1682988582010205,0
6/7/16,2.2158411342679396,0
6/8/16,1.8760964349587772,0
6/9/16,1.9946201430626378,0
6/10/16,2.482193351114064,0
6/11/16,2.8246005021480123,0
6/12/16,2.766807067070548,0
6/13/16,4.070511854193705,0
6/14/16,3.4994694596709714,0
6/15/16,4.437257949270908,0
6/16/16,4.786601410716442,0
6/17/16,3.8535580316174833,0
6/18/16,3.5173217739551603,0
6/19/16,2.852759358989066,0
6/20/16,2.0711329579755113,0
6/21/16,2.717723821455378,0
6/22/16,2.256687173573348,0
6/23/16,2.5698054465234272,0
6/24/16,2.8956146780283327,0
6/25/16,3.591806845125622,0
6/26/16,3.9164348979569543,0
6/27/16,2.84577830046303,0
6/28/16,2.8972280326233903,0
6/29/16,2.5981277223434174,0
6/30/16,2.5988300819623733,0
7/1/16,2.0451132615044574,0
7/2/16,2.5553598834737126,0
7/3/16,3.696961629043584,0
7/4/16,3.4408214341040475,0
7/5/16,4.924762636408793,0
7/6/16,6.1104904732809,0
7/7/16,4.196953531185345,0
7/8/16,4.877542406823144,0
7/9/16,4.18510648181107,0
7/10/16,5.68042109495248,0
7/11/16,5.8730705670376455,0
7/12/16,5.018384220835701,0
7/13/16,4.70931910530215,0
7/14/16,5.63116014149968,0
7/15/16,4.657478137968482,0
7/16/16,6.076557990432945,0
7/17/16,4.216044741347388,0
7/18/16,3.546560254032497,0
7/19/16,3.2870720968403058,0
7/20/16,3.6850109516736356,0
7/21/16,3.201742484305044,0
7/22/16,3.1495140617291693,0
7/23/16,3.5174707519148867,0
7/24/16,5.107743467762024,0
7/25/16,4.189618090868693,0
7/26/16,3.7878010891897285,0
7/27/16,4.000552558633469,0
7/28/16,4.357851493187799,0
7/29/16,3.8089602562894185,0
7/30/16,6.012803149640055,0
7/31/16,5.001669771786918,0
8/1/16,4.0871608804475485,0
8/2/16,4.283815112296385,0
8/3/16,3.5736429401756573,0
8/4/16,3.7152729465115235,0
8/5/16,3.6909909252980073,0
8/6/16,4.292267799145636,0
8/7/16,3.5200261453401023,0
8/8/16,4.1422528017215265,0
8/9/16,5.78913980722862,0
8/10/16,4.768815588753115,0
8/11/16,4.608662130995723,0
8/12/16,5.161613609211245,0
8/13/16,5.361620063379423,0
8/14/16,5.013091611946606,0
8/15/16,5.1986573493651855,0
8/16/16,5.321022372166331,0
8/17/16,5.730085785240996,0
8/18/16,4.465549380613398,0
8/19/16,5.0174326397225055,0
8/20/16,5.589274884560284,0
8/21/16,5.341268335249521,0
8/22/16,5.370886970207508,0
8/23/16,5.5453935555710085,0
8/24/16,4.744401050075956,0
8/25/16,4.743678365565695,0
8/26/16,4.7371721543410965,0
8/27/16,4.887584942638667,0
8/28/16,3.8443567468112665,0
8/29/16,4.773634271200878,0
8/30/16,4.511652352709137,0
8/31/16,4.657505218586109,0
9/1/16,4.778455837427372,0
9/2/16,3.4962522677847616,0
9/3/16,4.047631371061124,0
9/4/16,5.504959009659333,0
9/5/16,5.63046717227791,0
9/6/16,5.484306793420544,0
9/7/16,5.624257756819099,0
9/8/16,4.722443306555665,0
9/9/16,5.087446605299091,0
9/10/16,5.827985480773757,0
9/11/16,5.342823097313606,0
9/12/16,5.9883213774221,0
9/13/16,7.165367156120062,0
9/14/16,7.77639822962621,0
9/15/16,6.079882732565983,0
9/16/16,5.51089730278358,0
9/17/16,5.4956275888393105,0
9/18/16,5.239345055473159,0
9/19/16,5.020018415199837,0
9/20/16,4.618061884753147,0
9/21/16,3.5617602263071766,0
9/22/16,3.2339991573100546,0
9/23/16,6.570277678757944,0
9/24/16,5.934782736827734,0
9/25/16,7.003786485294606,0
9/26/16,5.390490630976806,0
9/27/16,4.884111339362388,0
9/28/16,4.421951690828469,0
9/29/16,3.4320926453139484,0
9/30/16,3.6445714242869096,0
10/1/16,3.5473684957829326,0
10/2/16,3.949968995026558,0
10/3/16,9.535246678907434,0
10/4/16,5.699583816368007,0
10/5/16,5.197465835358518,0
10/6/16,5.592320610606914,0
10/7/16,5.724914720282867,0
10/8/16,4.740026313724004,0
10/9/16,4.6515790280869505,0
10/10/16,4.07491231008082,0
10/11/16,3.917059553363467,0
10/12/16,4.6254370942011285,0
10/13/16,4.502257547820925,0
10/14/16,4.810940376690182,0
10/15/16,5.152874363722509,0
10/16/16,5.406130714559405,0
10/17/16,6.6221290154315104,0
10/18/16,4.193274096502197,0
10/19/16,5.830930538610717,0
10/20/16,5.67724852911742,0
10/21/16,4.255973173943766,0
10/22/16,4.318476035552333,0
10/23/16,4.183722710674632,0
10/24/16,4.365835090727703,0
10/25/16,3.3465969812739274,0
10/26/16,3.069571878356655,0
10/27/16,3.141742481199594,0
10/28/16,2.9598971256090003,0
10/29/16,3.250770185437263,0
10/30/16,3.558839965292721,0
10/31/16,4.752255585002013,0
11/1/16,3.66860294453912,0
11/2/16,5.466457645073271,0
11/3/16,4.8089350329618545,0
11/4/16,4.369986079559268,0
11/5/16,3.7689929669966498,0
11/6/16,3.525562263940924,0
11/7/16,3.433402517211045,0
11/8/16,3.6180366507800397,0
11/9/16,3.3727076814747523,0
11/10/16,3.7672446032902145,0
11/11/16,3.860240760332085,0
11/12/16,4.044346230656017,0
11/13/16,3.6815481002573565,0
11/14/16,3.4563119521056005,0
11/15/16,3.67452383096195,0
11/16/16,3.668520544583008,0
11/17/16,8.640172544910772,0
11/18/16,4.387211407789522,0
11/19/16,3.7020413228331575,0
11/20/16,3.453389860862958,0
11/21/16,3.506908924706275,0
11/22/16,4.607934708223803,0
11/23/16,3.2083027853619708,0
11/24/16,3.9822291235654066,0
11/25/16,3.3693744129089755,0
11/26/16,3.2916710256080743,0
11/27/16,4.750166051142092,0
11/28/16,5.350498753849526,0
11/29/16,6.208730990734498,0
11/30/16,4.287095766678844,0
12/1/16,3.3770795305854113,0
12/2/16,3.8942122720585384,0
12/3/16,3.9925094574216673,0
12/4/16,3.0368931232636474,0
12/5/16,3.1676259411689034,0
12/6/16,3.198561863663184,0
12/7/16,4.963783769310177,0
12/8/16,3.5989625282814304,0
12/9/16,3.1150428827757537,0
12/10/16,3.1237258182155556,0
12/11/16,2.8224231478112993,0
12/12/16,2.8626714347338287,0
12/13/16,2.5469403473630767,0
12/14/16,2.8528887859091085,0
12/15/16,2.217928845117042,0
12/16/16,3.5425204739730547,0
12/17/16,7.223025367016268,0
12/18/16,3.5365152451745683,0
12/19/16,3.398957180508132,0
12/20/16,2.700133303557346,0
12/21/16,2.423928551463119,0
12/22/16,2.4343665595172617,0
12/23/16,2.2689000551019274,0
12/24/16,2.9090225722615974,0
12/25/16,4.1484546542126175,0
12/26/16,3.322868457315067,0
12/27/16,2.4221434907872714,0
12/28/16,2.368715454815975,0
12/29/16,2.6187263958449045,0
12/30/16,2.330853934381261,0
12/31/16,1.9962389264689535,0
1/1/17,2.116961833673866,0
1/2/17,2.4870765415417866,0
1/3/17,2.66309962280269,0
1/4/17,2.081800290114901,0
1/5/17,2.345728856168073,0
1/6/17,3.8556169541609746,0
1/7/17,2.5021998135679113,0
1/8/17,2.6240668650523564,0
1/9/17,2.2526628081140214,0
1/10/17,2.465491855866945,0
1/11/17,2.429983569436065,0
1/12/17,2.6596618602672293,0
1/13/17,2.07210773011312,0
1/14/17,2.322395444680911,0
1/15/17,1.8070049779411352,0
1/16/17,2.111840868385184,0
1/17/17,2.200716198204586,0
1/18/17,2.0107589174102234,0
1/19/17,1.9469307388625618,0
1/20/17,1.9622263718649715,0
1/21/17,2.3711748780520425,0
1/22/17,2.568636568029381,0
1/23/17,3.0040061713707304,0
1/24/17,3.026985113844283,0
1/25/17,3.3561687182681235,0
1/26/17,2.8989910716058125,0
1/27/17,2.999049707357835,0
1/28/17,2.5835246761954505,0
1/29/17,2.262247489366025,0
1/30/17,2.002937018813278,0
1/31/17,2.0020204152868883,0
2/1/17,1.8894267368742645,0
2/2/17,2.041616167840218,0
2/3/17,2.0570108778407796,0
2/4/17,1.7105537364328967,0
2/5/17,1.8396867226162652,0
2/6/17,1.56272441288263,0
2/7/17,1.5906741365605506,0
2/8/17,1.3125622392114775,0
2/9/17,1.203229266110427,0
2/10/17,1.107701804177246,0
2/11/17,1.2020088004035796,0
2/12/17,1.85903872817226,0
2/13/17,1.2350654579621119,0
2/14/17,1.91363496284597,0
2/15/17,1.9873738488268085,0
2/16/17,2.0748124257198266,0
2/17/17,1.4446376341298044,0
2/18/17,1.759670185462909,0
2/19/17,1.3725780799794671,0
2/20/17,1.6612913468258133,0
2/21/17,1.2565308519931737,0
2/22/17,1.3816192289683975,0
2/23/17,4.584940184277015,0
2/24/17,4.286465155575545,0
2/25/17,2.7731004428413595,0
2/26/17,2.5898771302684693,0
2/27/17,2.9500890813842195,0
2/28/17,2.4678214029047667,0
3/1/17,2.5975381385332827,0
3/2/17,2.3518996672394006,0
3/3/17,2.439604700941546,0
3/4/17,2.0412629997477616,0
3/5/17,2.0758432816636554,0
3/6/17,5.265784016844162,0
3/7/17,2.6675649869970552,0
3/8/17,2.323962838921875,0
3/9/17,1.8691406622238742,0
3/10/17,1.725281564284891,0
3/11/17,1.5275562262212856,0
3/12/17,1.6107218526691525,0
3/13/17,1.8058440426869096,0
3/14/17,1.7249403597745494,0
3/15/17,1.503218728209355,0
3/16/17,1.5018232162411715,0
3/17/17,1.324099481712481,0
3/18/17,1.4721656035370798,0
3/19/17,1.2910456119782616,0
3/20/17,1.2913734109862431,0
3/21/17,1.348648896631584,0
3/22/17,1.3457276591639074,0
3/23/17,1.9006134627951843,0
3/24/17,3.765706384991066,0
3/25/17,1.5181526372774932,0
3/26/17,2.440959755455021,0
3/27/17,1.522407244720672,0
3/28/17,2.8529756166625875,0
3/29/17,3.282626094782104,0
3/30/17,2.2027092128495895,0
3/31/17,2.427575423614734,0
4/1/17,1.8411967624468226,0
4/2/17,1.7303308709841767,0
4/3/17,1.7883822017228592,0
4/4/17,3.6279069595028797,0
4/5/17,3.1025129370100593,0
4/6/17,2.3571888664813962,0
4/7/17,1.4040268526586317,0
4/8/17,3.042649903277969,0
4/9/17,4.328265924230816,0
4/10/17,2.7882833619804916,0
4/11/17,2.6396334434877087,0
4/12/17,2.1314955396398316,0
4/13/17,2.1188132754230913,0
4/14/17,2.370979458265644,0
4/15/17,2.8031741935841654,0
4/16/17,2.5257152701981616,0
4/17/17,2.3078895800216794,0
4/18/17,2.127874689089588,0
4/19/17,2.511785350846309,0
4/20/17,2.7264245690199282,0
4/21/17,3.5125304462815947,0
4/22/17,3.4924285666668275,0
4/23/17,2.633250966422973,0
4/24/17,2.4102349043102587,0
4/25/17,3.7620164747786404,0
4/26/17,3.5777768356113056,0
4/27/17,3.464218242110142,0
4/28/17,5.0799196325498635,0
4/29/17,4.910966180936699,0
4/30/17,3.8159095473890803,0
5/1/17,2.863909975668334,0
5/2/17,2.394328698664714,0
5/3/17,3.056240972015277,0
5/4/17,2.906972442284084,0
5/5/17,2.756398798355879,0
5/6/17,2.0268155205917853,0
5/7/17,3.915968489216022,0
5/8/17,2.405299842695092,0
5/9/17,2.555201705033443,0
5/10/17,2.3993373653073813,0
5/11/17,2.0976608106429757,0
5/12/17,2.483395834337242,0
5/13/17,3.963609312253479,0
5/14/17,3.4285820359288466,0
5/15/17,4.569063356131977,0
5/16/17,3.647150201774932,0
5/17/17,4.745294216548648,0
5/18/17,3.4434886070800235,0
5/19/17,3.772467368474027,0
5/20/17,3.7398333616860113,0
5/21/17,3.2977880324795215,0
5/22/17,2.774723258345332,0
5/23/17,3.1063983856842907,0
5/24/17,2.807377144475771,0
5/25/17,4.496126622544655,0
5/26/17,4.754644990827881,0
5/27/17,3.7394616857743195,0
5/28/17,4.0877972067814135,0
5/29/17,3.862422268184369,0
5/30/17,3.9274358269306426,0
5/31/17,3.436687776187432,0
6/1/17,3.244464159910012,0
6/2/17,2.8354030882938197,0
6/3/17,3.1849379283899473,0
6/4/17,2.9921615343120918,0
6/5/17,2.9191763304275296,0
6/6/17,3.024438746592302,0
6/7/17,3.073996960177263,0
6/8/17,3.4929819681059304,0
6/9/17,3.634368954004384,0
6/10/17,4.631481114167215,0
6/11/17,5.425090300807183,0
6/12/17,7.212009815562675,0
6/13/17,6.181776615998119,0
6/14/17,4.439253454756457,0
6/15/17,4.160558543512705,0
6/16/17,4.8215408374749185,0
6/17/17,3.6045680988580697,0
6/18/17,2.8979521194472806,0
6/19/17,3.0541344826568197,0
6/20/17,3.1899125056655957,0
6/21/17,3.3645398208071757,0
6/22/17,3.059986550615962,0
6/23/17,3.796128057363456,0
6/24/17,4.098141897409536,0
6/25/17,3.7504820538674917,0
6/26/17,4.055554181189426,0
6/27/17,3.9151378645070403,0
6/28/17,4.337151615494322,0
6/29/17,4.647897984173588,0
6/30/17,5.244606807898812,0
7/1/17,5.154466728137644,0
7/2/17,4.22317028219303,0
7/3/17,4.532019638100097,0
7/4/17,4.527311020540515,0
7/5/17,4.487308582922519,0
7/6/17,3.9155319537458944,0
7/7/17,4.2460394517111215,0
7/8/17,3.1765694163245732,0
7/9/17,3.9369225292385286,0
7/10/17,3.3423298239834205,0
7/11/17,3.537132708748987,0
7/12/17,3.4993080972697643,0
7/13/17,3.6602538815114696,0
7/14/17,4.062005467377145,0
7/15/17,4.344901446795487,0
7/16/17,3.902386702461961,0
7/17/17,4.871594132252226,0
7/18/17,4.078121929235997,0
7/19/17,4.072813212319783,0
7/20/17,3.917143184094864,0
7/21/17,4.517788057856831,0
7/22/17,4.06893141071779,0
7/23/17,4.908886779534974,0
7/24/17,3.7083790599411106,0
7/25/17,3.3585253470476277,0
7/26/17,3.8637538055555924,0
7/27/17,3.6078370178405805,0
7/28/17,4.689095546383105,0
7/29/17,5.098765726977756,0
7/30/17,4.520697224435764,0
7/31/17,4.046291473359518,0
8/1/17,4.256349246314352,0
8/2/17,4.472278017656916,0
8/3/17,3.9052926237656536,0
8/4/17,4.0631577227124485,0
8/5/17,4.038294436057853,0
8/6/17,4.1641121465659525,0
8/7/17,4.278493550878327,0
8/8/17,4.3049273928675795,0
8/9/17,4.466462068272686,0
8/10/17,4.355746337332446,0
8/11/17,5.233721391530584,0
8/12/17,4.591520437694667,0
8/13/17,4.347640717457974,0
8/14/17,4.326368742461781,0
8/15/17,5.993612328844476,0
8/16/17,5.84736279544935,0
8/17/17,5.686846745721398,0
8/18/17,5.144119170429974,0
8/19/17,5.459635247213741,0
8/20/17,5.019296334376552,0
8/21/17,4.930167091549986,0
8/22/17,5.469609038340983,0
8/23/17,4.685799210325404,0
8/24/17,5.663706895410789,0
8/25/17,5.07581301859978,0
8/26/17,4.888039770337573,0
8/27/17,5.209147489203336,0
8/28/17,5.142908062261252,0
8/29/17,4.638715918573225,0
8/30/17,4.543259570831517,0
8/31/17,5.036582947239802,0
9/1/17,5.102784439237894,0
9/2/17,5.50268140655005,0
9/3/17,5.447185353818978,0
9/4/17,4.635103286132225,0
9/5/17,5.093588838042086,0
9/6/17,5.22035510362708,0
9/7/17,5.28187014050216,0
9/8/17,5.357996801981375,0
9/9/17,3.9827792497377557,0
9/10/17,3.1871430489565995,0
9/11/17,4.023845595511102,0
9/12/17,4.466543284449479,0
9/13/17,4.567182807044079,0
9/14/17,4.81948462392107,0
9/15/17,4.696571499223719,0
9/16/17,5.283712987845808,0
9/17/17,5.503633407049398,0
9/18/17,5.262583578852848,0
9/19/17,6.310082860162522,0
9/20/17,6.049574130596584,0
9/21/17,7.664847956117829,0
9/22/17,9.112667993804363,0
9/23/17,6.731573379999164,0
9/24/17,8.202706354394092,0
9/25/17,6.276431427340631,0
9/26/17,6.091202741762633,0
9/27/17,5.71108467819053,0
9/28/17,5.163323263628886,0
9/29/17,4.332338729776957,0
9/30/17,4.115777244628957,0
10/1/17,5.221980072268306,0
10/2/17,8.583908491347268,0
10/3/17,8.253624879601398,0
10/4/17,5.480712149429757,0
10/5/17,5.389042414018835,0
10/6/17,6.8147074979187074,0
10/7/17,5.4621922974642505,0
10/8/17,4.72897903639136,0
10/9/17,8.447292858775771,0
10/10/17,6.444588803082987,0
10/11/17,4.501658999235697,0
10/12/17,4.4468937943648035,0
10/13/17,5.225723038947258,0
10/14/17,6.6466506129419995,0
10/15/17,5.240971908143811,0
10/16/17,4.374903669277415,0
10/17/17,4.440653891238612,0
10/18/17,4.162235047232663,0
10/19/17,4.113494013817728,0
10/20/17,5.0414950837224515,0
10/21/17,6.354798504971748,0
10/22/17,4.430286968028146,0
10/23/17,4.534253141562704,0
10/24/17,4.567829479461951,0
10/25/17,4.419503792602379,0
10/26/17,3.9239831832984735,0
10/27/17,4.759609948405635,0
10/28/17,4.295281471719861,0
10/29/17,3.9781468449707087,0
10/30/17,3.0810928002183644,0
10/31/17,3.8934721597760062,0
11/1/17,4.433575980148197,0
11/2/17,4.246985339690817,0
11/3/17,4.0775565170890555,0
11/4/17,5.021672966806668,0
11/5/17,4.578371966927554,0
11/6/17,4.603708416378539,0
11/7/17,4.371521978191479,0
11/8/17,4.628374153960143,0
11/9/17,4.013549125293113,0
11/10/17,3.6246222082979758,0
11/11/17,3.81119773684103,0
11/12/17,3.7632185462471153,0
11/13/17,3.397743615185436,0
11/14/17,3.510466750637619,0
11/15/17,4.05168340090427,0
11/16/17,3.1118628915357904,0
11/17/17,4.699648504717045,0
11/18/17,5.125929204379015,0
11/19/17,3.5179861582710834,0
11/20/17,4.023217831093044,0
11/21/17,2.9868867605356986,0
11/22/17,3.4034054831204372,0
11/23/17,2.99939247183307,0
11/24/17,2.9533716851934972,0
11/25/17,2.8752197338673104,0
11/26/17,3.037223799842922,0
11/27/17,3.1112294682074935,0
11/28/17,4.028436761158747,0
11/29/17,3.0147803135880675,0
11/30/17,2.9116758679919017,0
12/1/17,2.9049947281213626,0
12/2/17,2.8741339914433985,0
12/3/17,2.874794230871403,0
12/4/17,5.103454141029843,0
12/5/17,3.769708379356416,0
12/6/17,3.6077173869165384,0
12/7/17,4.037997709136573,0
12/8/17,3.418195253000981,0
12/9/17,3.409143621535107,0
12/10/17,3.284081536241969,0
12/11/17,3.1018811387,0
12/12/17,2.8425402586249113,0
12/13/17,2.9595602185522027,0
12/14/17,4.1175713303079196,0
12/15/17,3.308888273654608,0
12/16/17,2.6097051298768554,0
12/17/17,3.1328019185378495,0
12/18/17,2.9066240088885182,0
12/19/17,2.542269216351713,0
12/20/17,2.755775995116395,0
12/21/17,5.385849685850603,0
12/22/17,3.7066424801842315,0
12/23/17,2.6325356917282856,0
12/24/17,3.0142605334072434,0
12/25/17,2.735128408535074,0
12/26/17,3.2666314605862343,0
12/27/17,2.2082910849488138,0
12/28/17,2.6397024324834484,0
12/29/17,2.6536607914561707,0
12/30/17,2.248829053615199,0
12/31/17,2.5279632547311923,0
1/1/18,2.6542789413544803,0
1/2/18,2.7678908416382106,0
1/3/18,2.580976990328498,0
1/4/18,2.6251998901110833,0
1/5/18,2.5379512475004935,0
1/6/18,2.3177843098607926,0
1/7/18,2.1758392434456066,0
1/8/18,1.9854409813052687,0
1/9/18,1.9470304378896162,0
1/10/18,2.0019592385530465,0
1/11/18,3.000710285583087,0
1/12/18,2.2641625483079926,0
1/13/18,2.1115695997920096,0
1/14/18,2.0332372525103186,0
1/15/18,2.023168721628857,0
1/16/18,2.443647905852645,0
1/17/18,2.290570264512863,0
1/18/18,2.193970753287574,0
1/19/18,2.2609316365544756,0
1/20/18,2.944195110849003,0
1/21/18,5.203997625958018,0
1/22/18,2.773086323701021,0
1/23/18,2.3489680286628745,0
1/24/18,2.20237950484289,0
1/25/18,2.479238423308198,0
1/26/18,3.386709877883232,0
1/27/18,2.6130309450614737,0
1/28/18,2.7187823411254355,0
1/29/18,2.149158339526217,0
1/30/18,2.0125907700688206,0
1/31/18,2.011726408483799,0
2/1/18,2.256549370539596,0
2/2/18,1.8276392078914774,0
2/3/18,1.8278308385693367,0
2/4/18,2.191000900568487,0
2/5/18,1.9572211726038495,0
2/6/18,2.41195193837215,0
2/7/18,2.667626230586274,0
2/8/18,2.2213910251844573,0
2/9/18,2.0974849264859534,0
2/10/18,2.0027819498781705,0
2/11/18,3.214126937819877,0
2/12/18,3.015373360769552,0
2/13/18,1.6857869354069899,0
2/14/18,1.202947757077774,0
2/15/18,2.0657534962665265,0
2/16/18,2.6381935943057546,0
2/17/18,1.956666717128024,0
2/18/18,1.8773982118005192,0
2/19/18,4.281123798324179,0
2/20/18,3.485461782742289,0
2/21/18,2.3987108450324772,0
2/22/18,2.7517366399603214,0
2/23/18,3.1153144478815826,0
2/24/18,3.5898760940867716,0
2/25/18,3.3541669273440085,0
2/26/18,2.171144877851564,0
2/27/18,2.1386137630689372,0
2/28/18,2.8182528110962095,0
3/1/18,2.2119100541549135,0
3/2/18,2.404283335172606,0
3/3/18,3.4123447108044287,0
3/4/18,4.116500089512498,0
3/5/18,2.7384564720309434,0
3/6/18,2.4407534801315185,0
3/7/18,2.4809756208530676,0
3/8/18,2.1167138497176694,0
3/9/18,2.0990462691155245,0
3/10/18,2.078498496240933,0
3/11/18,0.9151081450877742,0
3/12/18,1.1012188175410111,0
3/13/18,1.051205407345921,0
3/14/18,1.0354034082143868,0
3/15/18,2.820648998338027,0
3/16/18,2.277882486704345,0
3/17/18,2.448391495758023,0
3/18/18,3.639592506759342,0
3/19/18,3.1048724642743672,0
3/20/18,2.0833288205713933,0
3/21/18,2.0821202255134295,0
3/22/18,1.0306531436010753,0
3/23/18,1.2801362478828395,0
3/24/18,1.4928041536370862,0
3/25/18,2.5266956305786143,0
3/26/18,3.3972520348188144,0
3/27/18,4.052625971098929,0
3/28/18,2.3750338190831752,0
3/29/18,3.0839485033168827,0
3/30/18,1.9498875795584618,0
3/31/18,2.2074651030106187,0
4/1/18,1.6052311397986665,0
4/2/18,2.0345114508959754,0
4/3/18,4.020226738270449,0
4/4/18,2.741796428541679,0
4/5/18,2.0622329723466386,0
4/6/18,1.3682492112067557,0
4/7/18,0.7870921350872321,0
4/8/18,1.7627544330930143,0
4/9/18,2.7971891932545847,0
4/10/18,2.3658878446799716,0
4/11/18,2.079640937277095,0
4/12/18,3.146890302991744,0
4/13/18,6.935675934745474,0
4/14/18,3.9492438829896117,0
4/15/18,2.598472974553119,0
4/16/18,2.3181401576815324,0
4/17/18,5.383553178041099,0
4/18/18,3.683111016088576,0
4/19/18,3.2739105278249685,0
4/20/18,3.1101885150232556,0
4/21/18,1.9846558212861338,0
4/22/18,2.205170826425326,0
4/23/18,2.295661573102088,0
